sequence,frame,event_type,gt_id,res_id,score,details
02,1175,id_switch,64,3431,,Previous result label was 3786 at frame 1174.
02,1176,id_switch,64,3787,,Previous result label was 3431 at frame 1175.
02,1177,id_switch,64,3432,,Previous result label was 3787 at frame 1176.
02,1178,id_switch,64,3788,,Previous result label was 3432 at frame 1177.
02,1179,id_switch,64,3433,,Previous result label was 3788 at frame 1178.
02,1180,id_switch,64,3789,,Previous result label was 3433 at frame 1179.
02,1181,id_switch,64,3434,,Previous result label was 3789 at frame 1180.
02,1182,id_switch,64,3790,,Previous result label was 3434 at frame 1181.
02,1183,id_switch,64,3435,,Previous result label was 3790 at frame 1182.
02,1184,id_switch,64,3791,,Previous result label was 3435 at frame 1183.
02,1185,id_switch,64,3436,,Previous result label was 3791 at frame 1184.
02,1186,id_switch,64,3792,,Previous result label was 3436 at frame 1185.
02,1187,id_switch,64,3437,,Previous result label was 3792 at frame 1186.
02,1188,id_switch,64,3793,,Previous result label was 3437 at frame 1187.
02,1189,id_switch,64,3438,,Previous result label was 3793 at frame 1188.
02,1190,id_switch,64,3794,,Previous result label was 3438 at frame 1189.
02,1191,id_switch,64,3439,,Previous result label was 3794 at frame 1190.
02,927,fragmented_gt_track,64,"2116,3424,3425,3426,3427,3428,3429,3430,3431,3432,3433,3434,3435,3436,3437,3438,3439,3606,3607,3608,3777,3778,3779,3780,3781,3782,3783,3784,3785,3786,3787,3788,3789,3790,3791,3792,3793,3794,3827,3828,3829,3830,3831,3839,4188,4197,4198,4199,4200,4201,4202,4203,4798,4799,4800,4801,4802,13616,13617,13622,13635,13640,13641,13648,13658,13675",,GT track matched 66 result IDs over time.
02,931,id_switch,65,13616,,Previous result label was 44 at frame 930.
02,932,id_switch,65,3820,,Previous result label was 13616 at frame 931.
02,933,id_switch,65,3059,,Previous result label was 3820 at frame 932.
02,934,id_switch,65,3821,,Previous result label was 3059 at frame 933.
02,935,id_switch,65,3060,,Previous result label was 3821 at frame 934.
02,936,id_switch,65,3822,,Previous result label was 3060 at frame 935.
02,937,id_switch,65,3061,,Previous result label was 3822 at frame 936.
02,938,id_switch,65,3823,,Previous result label was 3061 at frame 937.
02,939,id_switch,65,3062,,Previous result label was 3823 at frame 938.
02,940,id_switch,65,3824,,Previous result label was 3062 at frame 939.
02,941,id_switch,65,3063,,Previous result label was 3824 at frame 940.
02,942,id_switch,65,3825,,Previous result label was 3063 at frame 941.
02,943,id_switch,65,3064,,Previous result label was 3825 at frame 942.
02,944,id_switch,65,3826,,Previous result label was 3064 at frame 943.
02,945,id_switch,65,3065,,Previous result label was 3826 at frame 944.
02,946,id_switch,65,13620,,Previous result label was 3065 at frame 945.
02,953,id_switch,65,3609,,Previous result label was 13620 at frame 952.
02,954,id_switch,65,3066,,Previous result label was 3609 at frame 953.
02,975,id_switch,65,3765,,Previous result label was 3066 at frame 974.
02,976,id_switch,65,3067,,Previous result label was 3765 at frame 975.
02,977,id_switch,65,3766,,Previous result label was 3067 at frame 976.
02,978,id_switch,65,3068,,Previous result label was 3766 at frame 977.
02,979,id_switch,65,3767,,Previous result label was 3068 at frame 978.
02,980,id_switch,65,3069,,Previous result label was 3767 at frame 979.
02,981,id_switch,65,2115,,Previous result label was 3069 at frame 980.
02,984,id_switch,65,3973,,Previous result label was 2115 at frame 983.
02,989,id_switch,65,13647,,Previous result label was 3973 at frame 988.
02,990,id_switch,65,3974,,Previous result label was 13647 at frame 989.
02,991,id_switch,65,3380,,Previous result label was 3974 at frame 990.
02,992,id_switch,65,3975,,Previous result label was 3380 at frame 991.
02,993,id_switch,65,3381,,Previous result label was 3975 at frame 992.
02,1009,id_switch,65,3899,,Previous result label was 3381 at frame 1008.
02,1010,id_switch,65,3382,,Previous result label was 3899 at frame 1009.
02,1011,id_switch,65,3900,,Previous result label was 3382 at frame 1010.
02,1012,id_switch,65,3383,,Previous result label was 3900 at frame 1011.
02,1013,id_switch,65,3901,,Previous result label was 3383 at frame 1012.
02,1014,id_switch,65,3384,,Previous result label was 3901 at frame 1013.
02,1015,id_switch,65,3902,,Previous result label was 3384 at frame 1014.
02,1016,id_switch,65,3385,,Previous result label was 3902 at frame 1015.
02,1017,id_switch,65,3903,,Previous result label was 3385 at frame 1016.
02,1028,id_switch,65,4298,,Previous result label was 3903 at frame 1027.
02,1029,id_switch,65,13668,,Previous result label was 4298 at frame 1028.
02,1047,id_switch,65,3718,,Previous result label was 13668 at frame 1046.
02,1142,id_switch,65,2610,,Previous result label was 3718 at frame 1141.
02,1209,id_switch,65,5517,,Previous result label was 2610 at frame 1208.
02,1210,id_switch,65,2611,,Previous result label was 5517 at frame 1209.
02,1211,id_switch,65,5518,,Previous result label was 2611 at frame 1210.
02,1212,id_switch,65,2612,,Previous result label was 5518 at frame 1211.
02,1213,id_switch,65,5519,,Previous result label was 2612 at frame 1212.
02,1214,id_switch,65,2613,,Previous result label was 5519 at frame 1213.
02,1215,id_switch,65,5520,,Previous result label was 2613 at frame 1214.
02,1216,id_switch,65,2614,,Previous result label was 5520 at frame 1215.
02,1217,id_switch,65,5521,,Previous result label was 2614 at frame 1216.
02,1218,id_switch,65,2615,,Previous result label was 5521 at frame 1217.
02,927,fragmented_gt_track,65,"44,2115,2610,2611,2612,2613,2614,2615,3059,3060,3061,3062,3063,3064,3065,3066,3067,3068,3069,3380,3381,3382,3383,3384,3385,3609,3718,3765,3766,3767,3820,3821,3822,3823,3824,3825,3826,3899,3900,3901,3902,3903,3973,3974,3975,4298,5517,5518,5519,5520,5521,13616,13620,13647,13668",,GT track matched 55 result IDs over time.
02,985,id_switch,67,13615,,Previous result label was 45 at frame 984.
02,987,id_switch,67,13645,,Previous result label was 13615 at frame 986.
02,988,id_switch,67,3379,,Previous result label was 13645 at frame 987.
02,989,id_switch,67,3279,,Previous result label was 3379 at frame 988.
02,1001,id_switch,67,2116,,Previous result label was 3279 at frame 1000.
02,1013,id_switch,67,4194,,Previous result label was 2116 at frame 1012.
02,1014,id_switch,67,2117,,Previous result label was 4194 at frame 1013.
02,1015,id_switch,67,4195,,Previous result label was 2117 at frame 1014.
02,1016,id_switch,67,2118,,Previous result label was 4195 at frame 1015.
02,1055,id_switch,67,4103,,Previous result label was 2118 at frame 1054.
02,1056,id_switch,67,2119,,Previous result label was 4103 at frame 1055.
02,936,fragmented_gt_track,67,"45,2116,2117,2118,2119,3279,3379,4103,4194,4195,13615,13645",,GT track matched 12 result IDs over time.
02,1109,id_switch,68,13698,,Previous result label was 13619 at frame 1108.
02,1154,id_switch,68,4611,,Previous result label was 13698 at frame 1153.
02,1155,id_switch,68,4019,,Previous result label was 4611 at frame 1154.
02,1156,id_switch,68,4612,,Previous result label was 4019 at frame 1155.
02,1157,id_switch,68,4020,,Previous result label was 4612 at frame 1156.
02,1158,id_switch,68,4613,,Previous result label was 4020 at frame 1157.
02,1159,id_switch,68,4021,,Previous result label was 4613 at frame 1158.
02,1160,id_switch,68,4614,,Previous result label was 4021 at frame 1159.
02,1161,id_switch,68,4022,,Previous result label was 4614 at frame 1160.
02,936,fragmented_gt_track,68,"4019,4020,4021,4022,4611,4612,4613,4614,13619,13698",,GT track matched 10 result IDs over time.
02,957,id_switch,70,3885,,Previous result label was 13621 at frame 956.
02,958,id_switch,70,3757,,Previous result label was 3885 at frame 957.
02,959,id_switch,70,3886,,Previous result label was 3757 at frame 958.
02,960,id_switch,70,3758,,Previous result label was 3886 at frame 959.
02,961,id_switch,70,3887,,Previous result label was 3758 at frame 960.
02,962,id_switch,70,3759,,Previous result label was 3887 at frame 961.
02,963,id_switch,70,3888,,Previous result label was 3759 at frame 962.
02,964,id_switch,70,3760,,Previous result label was 3888 at frame 963.
02,965,id_switch,70,3889,,Previous result label was 3760 at frame 964.
02,966,id_switch,70,3761,,Previous result label was 3889 at frame 965.
02,967,id_switch,70,3890,,Previous result label was 3761 at frame 966.
02,968,id_switch,70,3762,,Previous result label was 3890 at frame 967.
02,969,id_switch,70,3891,,Previous result label was 3762 at frame 968.
02,970,id_switch,70,3276,,Previous result label was 3891 at frame 969.
02,971,id_switch,70,3892,,Previous result label was 3276 at frame 970.
02,972,id_switch,70,3277,,Previous result label was 3892 at frame 971.
02,976,id_switch,70,3894,,Previous result label was 3277 at frame 975.
02,977,id_switch,70,3278,,Previous result label was 3894 at frame 976.
02,985,id_switch,70,13644,,Previous result label was 3278 at frame 984.
02,1006,id_switch,70,2714,,Previous result label was 13644 at frame 1005.
02,1018,id_switch,70,3075,,Previous result label was 2714 at frame 1017.
02,1019,id_switch,70,4638,,Previous result label was 3075 at frame 1018.
02,1020,id_switch,70,4294,,Previous result label was 4638 at frame 1019.
02,1021,id_switch,70,4639,,Previous result label was 4294 at frame 1020.
02,1022,id_switch,70,4295,,Previous result label was 4639 at frame 1021.
02,1023,id_switch,70,4640,,Previous result label was 4295 at frame 1022.
02,1024,id_switch,70,4296,,Previous result label was 4640 at frame 1023.
02,1025,id_switch,70,4641,,Previous result label was 4296 at frame 1024.
02,1026,id_switch,70,4297,,Previous result label was 4641 at frame 1025.
02,1027,id_switch,70,4642,,Previous result label was 4297 at frame 1026.
02,1028,id_switch,70,13666,,Previous result label was 4642 at frame 1027.
02,1029,id_switch,70,4298,,Previous result label was 13666 at frame 1028.
02,1030,id_switch,70,4643,,Previous result label was 4298 at frame 1029.
02,1031,id_switch,70,4299,,Previous result label was 4643 at frame 1030.
02,1032,id_switch,70,4644,,Previous result label was 4299 at frame 1031.
02,1033,id_switch,70,4300,,Previous result label was 4644 at frame 1032.
02,1034,id_switch,70,4645,,Previous result label was 4300 at frame 1033.
02,1035,id_switch,70,4301,,Previous result label was 4645 at frame 1034.
02,1036,id_switch,70,4646,,Previous result label was 4301 at frame 1035.
02,1037,id_switch,70,4302,,Previous result label was 4646 at frame 1036.
02,1038,id_switch,70,4647,,Previous result label was 4302 at frame 1037.
02,1039,id_switch,70,4303,,Previous result label was 4647 at frame 1038.
02,1040,id_switch,70,4648,,Previous result label was 4303 at frame 1039.
02,1041,id_switch,70,4304,,Previous result label was 4648 at frame 1040.
02,1042,id_switch,70,4649,,Previous result label was 4304 at frame 1041.
02,1043,id_switch,70,4305,,Previous result label was 4649 at frame 1042.
02,1044,id_switch,70,4650,,Previous result label was 4305 at frame 1043.
02,1045,id_switch,70,4306,,Previous result label was 4650 at frame 1044.
02,1046,id_switch,70,4651,,Previous result label was 4306 at frame 1045.
02,1047,id_switch,70,13676,,Previous result label was 4651 at frame 1046.
02,1051,id_switch,70,13678,,Previous result label was 13676 at frame 1050.
02,1052,id_switch,70,4652,,Previous result label was 13678 at frame 1051.
02,1053,id_switch,70,4570,,Previous result label was 4652 at frame 1052.
02,1054,id_switch,70,4653,,Previous result label was 4570 at frame 1053.
02,1055,id_switch,70,4571,,Previous result label was 4653 at frame 1054.
02,1056,id_switch,70,4654,,Previous result label was 4571 at frame 1055.
02,1057,id_switch,70,4572,,Previous result label was 4654 at frame 1056.
02,1058,id_switch,70,4655,,Previous result label was 4572 at frame 1057.
02,1059,id_switch,70,4573,,Previous result label was 4655 at frame 1058.
02,1060,id_switch,70,4656,,Previous result label was 4573 at frame 1059.
02,1061,id_switch,70,4574,,Previous result label was 4656 at frame 1060.
02,1062,id_switch,70,4657,,Previous result label was 4574 at frame 1061.
02,1063,id_switch,70,4575,,Previous result label was 4657 at frame 1062.
02,1064,id_switch,70,4658,,Previous result label was 4575 at frame 1063.
02,1065,id_switch,70,4576,,Previous result label was 4658 at frame 1064.
02,1066,id_switch,70,4659,,Previous result label was 4576 at frame 1065.
02,1067,id_switch,70,4577,,Previous result label was 4659 at frame 1066.
02,1068,id_switch,70,4660,,Previous result label was 4577 at frame 1067.
02,1069,id_switch,70,4578,,Previous result label was 4660 at frame 1068.
02,1070,id_switch,70,4661,,Previous result label was 4578 at frame 1069.
02,1071,id_switch,70,4579,,Previous result label was 4661 at frame 1070.
02,1072,id_switch,70,4662,,Previous result label was 4579 at frame 1071.
02,1073,id_switch,70,4580,,Previous result label was 4662 at frame 1072.
02,1074,id_switch,70,4663,,Previous result label was 4580 at frame 1073.
02,1075,id_switch,70,4581,,Previous result label was 4663 at frame 1074.
02,1076,id_switch,70,4664,,Previous result label was 4581 at frame 1075.
02,1077,id_switch,70,4582,,Previous result label was 4664 at frame 1076.
02,1078,id_switch,70,4665,,Previous result label was 4582 at frame 1077.
02,1079,id_switch,70,4583,,Previous result label was 4665 at frame 1078.
02,1080,id_switch,70,4666,,Previous result label was 4583 at frame 1079.
02,1081,id_switch,70,4584,,Previous result label was 4666 at frame 1080.
02,1082,id_switch,70,4667,,Previous result label was 4584 at frame 1081.
02,1083,id_switch,70,4585,,Previous result label was 4667 at frame 1082.
02,1084,id_switch,70,4668,,Previous result label was 4585 at frame 1083.
02,1085,id_switch,70,4586,,Previous result label was 4668 at frame 1084.
02,1086,id_switch,70,4669,,Previous result label was 4586 at frame 1085.
02,1087,id_switch,70,4587,,Previous result label was 4669 at frame 1086.
02,1094,id_switch,70,13692,,Previous result label was 4587 at frame 1093.
02,1095,id_switch,70,4588,,Previous result label was 13692 at frame 1094.
02,1096,id_switch,70,4329,,Previous result label was 4588 at frame 1095.
02,1097,id_switch,70,4589,,Previous result label was 4329 at frame 1096.
02,1098,id_switch,70,4330,,Previous result label was 4589 at frame 1097.
02,1099,id_switch,70,4590,,Previous result label was 4330 at frame 1098.
02,1100,id_switch,70,4331,,Previous result label was 4590 at frame 1099.
02,1101,id_switch,70,4591,,Previous result label was 4331 at frame 1100.
02,1102,id_switch,70,4332,,Previous result label was 4591 at frame 1101.
02,1103,id_switch,70,4592,,Previous result label was 4332 at frame 1102.
02,1105,id_switch,70,13695,,Previous result label was 4592 at frame 1104.
02,1106,id_switch,70,4593,,Previous result label was 13695 at frame 1105.
02,1118,id_switch,70,13701,,Previous result label was 4593 at frame 1117.
02,1119,id_switch,70,4594,,Previous result label was 13701 at frame 1118.
02,1120,id_switch,70,3667,,Previous result label was 4594 at frame 1119.
02,1183,id_switch,70,4143,,Previous result label was 3667 at frame 1182.
02,1184,id_switch,70,3668,,Previous result label was 4143 at frame 1183.
02,1185,id_switch,70,4144,,Previous result label was 3668 at frame 1184.
02,1186,id_switch,70,3669,,Previous result label was 4144 at frame 1185.
02,1187,id_switch,70,4627,,Previous result label was 3669 at frame 1186.
02,1188,id_switch,70,3670,,Previous result label was 4627 at frame 1187.
02,1189,id_switch,70,4628,,Previous result label was 3670 at frame 1188.
02,1190,id_switch,70,3671,,Previous result label was 4628 at frame 1189.
02,951,fragmented_gt_track,70,"2714,3075,3276,3277,3278,3667,3668,3669,3670,3671,3757,3758,3759,3760,3761,3762,3885,3886,3887,3888,3889,3890,3891,3892,3894,4143,4144,4294,4295,4296,4297,4298,4299,4300,4301,4302,4303,4304,4305,4306,4329,4330,4331,4332,4570,4571,4572,4573,4574,4575,4576,4577,4578,4579,4580,4581,4582,4583,4584,4585,4586,4587,4588,4589,4590,4591,4592,4593,4594,4627,4628,4638,4639,4640,4641,4642,4643,4644,4645,4646,4647,4648,4649,4650,4651,4652,4653,4654,4655,4656,4657,4658,4659,4660,4661,4662,4663,4664,4665,4666,4667,4668,4669,13621,13644,13666,13676,13678,13692,13695,13701",,GT track matched 111 result IDs over time.
02,956,id_switch,71,13623,,Previous result label was 46 at frame 955.
02,957,id_switch,71,13624,,Previous result label was 13623 at frame 956.
02,965,id_switch,71,13628,,Previous result label was 13624 at frame 964.
02,982,id_switch,71,4276,,Previous result label was 13628 at frame 981.
02,983,id_switch,71,3611,,Previous result label was 4276 at frame 982.
02,984,id_switch,71,4277,,Previous result label was 3611 at frame 983.
02,985,id_switch,71,3612,,Previous result label was 4277 at frame 984.
02,986,id_switch,71,4278,,Previous result label was 3612 at frame 985.
02,987,id_switch,71,3613,,Previous result label was 4278 at frame 986.
02,988,id_switch,71,4279,,Previous result label was 3613 at frame 987.
02,989,id_switch,71,3614,,Previous result label was 4279 at frame 988.
02,990,id_switch,71,4280,,Previous result label was 3614 at frame 989.
02,991,id_switch,71,3615,,Previous result label was 4280 at frame 990.
02,992,id_switch,71,4281,,Previous result label was 3615 at frame 991.
02,993,id_switch,71,3616,,Previous result label was 4281 at frame 992.
02,994,id_switch,71,4282,,Previous result label was 3616 at frame 993.
02,995,id_switch,71,3617,,Previous result label was 4282 at frame 994.
02,996,id_switch,71,4283,,Previous result label was 3617 at frame 995.
02,997,id_switch,71,3618,,Previous result label was 4283 at frame 996.
02,998,id_switch,71,4284,,Previous result label was 3618 at frame 997.
02,999,id_switch,71,3619,,Previous result label was 4284 at frame 998.
02,1000,id_switch,71,4285,,Previous result label was 3619 at frame 999.
02,1001,id_switch,71,3620,,Previous result label was 4285 at frame 1000.
02,1002,id_switch,71,4286,,Previous result label was 3620 at frame 1001.
02,1003,id_switch,71,3621,,Previous result label was 4286 at frame 1002.
02,1004,id_switch,71,4287,,Previous result label was 3621 at frame 1003.
02,1005,id_switch,71,3622,,Previous result label was 4287 at frame 1004.
02,1006,id_switch,71,4288,,Previous result label was 3622 at frame 1005.
02,1007,id_switch,71,3623,,Previous result label was 4288 at frame 1006.
02,1008,id_switch,71,4289,,Previous result label was 3623 at frame 1007.
02,1009,id_switch,71,3624,,Previous result label was 4289 at frame 1008.
02,1010,id_switch,71,4290,,Previous result label was 3624 at frame 1009.
02,1011,id_switch,71,3625,,Previous result label was 4290 at frame 1010.
02,1012,id_switch,71,4291,,Previous result label was 3625 at frame 1011.
02,1013,id_switch,71,3626,,Previous result label was 4291 at frame 1012.
02,1014,id_switch,71,4292,,Previous result label was 3626 at frame 1013.
02,1015,id_switch,71,3627,,Previous result label was 4292 at frame 1014.
02,1016,id_switch,71,4293,,Previous result label was 3627 at frame 1015.
02,1017,id_switch,71,3628,,Previous result label was 4293 at frame 1016.
02,1023,id_switch,71,3077,,Previous result label was 3628 at frame 1022.
02,1030,id_switch,71,4560,,Previous result label was 3077 at frame 1029.
02,1031,id_switch,71,3078,,Previous result label was 4560 at frame 1030.
02,1032,id_switch,71,4561,,Previous result label was 3078 at frame 1031.
02,1033,id_switch,71,3079,,Previous result label was 4561 at frame 1032.
02,1034,id_switch,71,4562,,Previous result label was 3079 at frame 1033.
02,1037,id_switch,71,13669,,Previous result label was 4562 at frame 1036.
02,1038,id_switch,71,4563,,Previous result label was 13669 at frame 1037.
02,1039,id_switch,71,3715,,Previous result label was 4563 at frame 1038.
02,1040,id_switch,71,4564,,Previous result label was 3715 at frame 1039.
02,1041,id_switch,71,3716,,Previous result label was 4564 at frame 1040.
02,1042,id_switch,71,4565,,Previous result label was 3716 at frame 1041.
02,1043,id_switch,71,3717,,Previous result label was 4565 at frame 1042.
02,1044,id_switch,71,4566,,Previous result label was 3717 at frame 1043.
02,1045,id_switch,71,3718,,Previous result label was 4566 at frame 1044.
02,1047,id_switch,71,4307,,Previous result label was 3718 at frame 1046.
02,1052,id_switch,71,13679,,Previous result label was 4307 at frame 1051.
02,1053,id_switch,71,4308,,Previous result label was 13679 at frame 1052.
02,1054,id_switch,71,4204,,Previous result label was 4308 at frame 1053.
02,1055,id_switch,71,4309,,Previous result label was 4204 at frame 1054.
02,1056,id_switch,71,4205,,Previous result label was 4309 at frame 1055.
02,1057,id_switch,71,4310,,Previous result label was 4205 at frame 1056.
02,1058,id_switch,71,4206,,Previous result label was 4310 at frame 1057.
02,1059,id_switch,71,4311,,Previous result label was 4206 at frame 1058.
02,1060,id_switch,71,4207,,Previous result label was 4311 at frame 1059.
02,1061,id_switch,71,4312,,Previous result label was 4207 at frame 1060.
02,1062,id_switch,71,4208,,Previous result label was 4312 at frame 1061.
02,1063,id_switch,71,4313,,Previous result label was 4208 at frame 1062.
02,1064,id_switch,71,4209,,Previous result label was 4313 at frame 1063.
02,1065,id_switch,71,4314,,Previous result label was 4209 at frame 1064.
02,1066,id_switch,71,4210,,Previous result label was 4314 at frame 1065.
02,1067,id_switch,71,4315,,Previous result label was 4210 at frame 1066.
02,1068,id_switch,71,4211,,Previous result label was 4315 at frame 1067.
02,1069,id_switch,71,4316,,Previous result label was 4211 at frame 1068.
02,1070,id_switch,71,4212,,Previous result label was 4316 at frame 1069.
02,1071,id_switch,71,4317,,Previous result label was 4212 at frame 1070.
02,1072,id_switch,71,4213,,Previous result label was 4317 at frame 1071.
02,1073,id_switch,71,4318,,Previous result label was 4213 at frame 1072.
02,1074,id_switch,71,4214,,Previous result label was 4318 at frame 1073.
02,1075,id_switch,71,4319,,Previous result label was 4214 at frame 1074.
02,1076,id_switch,71,4215,,Previous result label was 4319 at frame 1075.
02,1077,id_switch,71,4320,,Previous result label was 4215 at frame 1076.
02,1078,id_switch,71,4216,,Previous result label was 4320 at frame 1077.
02,1079,id_switch,71,4321,,Previous result label was 4216 at frame 1078.
02,1080,id_switch,71,4217,,Previous result label was 4321 at frame 1079.
02,1081,id_switch,71,4322,,Previous result label was 4217 at frame 1080.
02,1082,id_switch,71,4218,,Previous result label was 4322 at frame 1081.
02,1083,id_switch,71,4323,,Previous result label was 4218 at frame 1082.
02,1084,id_switch,71,4219,,Previous result label was 4323 at frame 1083.
02,1085,id_switch,71,4324,,Previous result label was 4219 at frame 1084.
02,1086,id_switch,71,4220,,Previous result label was 4324 at frame 1085.
02,1087,id_switch,71,4325,,Previous result label was 4220 at frame 1086.
02,1088,id_switch,71,4221,,Previous result label was 4325 at frame 1087.
02,1104,id_switch,71,4333,,Previous result label was 4221 at frame 1103.
02,1105,id_switch,71,4222,,Previous result label was 4333 at frame 1104.
02,1109,id_switch,71,13619,,Previous result label was 4222 at frame 1108.
02,1110,id_switch,71,4223,,Previous result label was 13619 at frame 1109.
02,1111,id_switch,71,2775,,Previous result label was 4223 at frame 1110.
02,1112,id_switch,71,4224,,Previous result label was 2775 at frame 1111.
02,1113,id_switch,71,2776,,Previous result label was 4224 at frame 1112.
02,1114,id_switch,71,4225,,Previous result label was 2776 at frame 1113.
02,1115,id_switch,71,2777,,Previous result label was 4225 at frame 1114.
02,1116,id_switch,71,4226,,Previous result label was 2777 at frame 1115.
02,1117,id_switch,71,2778,,Previous result label was 4226 at frame 1116.
02,1118,id_switch,71,4227,,Previous result label was 2778 at frame 1117.
02,1119,id_switch,71,2779,,Previous result label was 4227 at frame 1118.
02,1120,id_switch,71,4228,,Previous result label was 2779 at frame 1119.
02,1121,id_switch,71,2780,,Previous result label was 4228 at frame 1120.
02,1122,id_switch,71,4229,,Previous result label was 2780 at frame 1121.
02,1123,id_switch,71,2781,,Previous result label was 4229 at frame 1122.
02,1124,id_switch,71,4230,,Previous result label was 2781 at frame 1123.
02,1125,id_switch,71,2782,,Previous result label was 4230 at frame 1124.
02,1126,id_switch,71,4231,,Previous result label was 2782 at frame 1125.
02,1127,id_switch,71,2783,,Previous result label was 4231 at frame 1126.
02,1128,id_switch,71,4232,,Previous result label was 2783 at frame 1127.
02,1129,id_switch,71,2784,,Previous result label was 4232 at frame 1128.
02,951,fragmented_gt_track,71,"46,2775,2776,2777,2778,2779,2780,2781,2782,2783,2784,3077,3078,3079,3611,3612,3613,3614,3615,3616,3617,3618,3619,3620,3621,3622,3623,3624,3625,3626,3627,3628,3715,3716,3717,3718,4204,4205,4206,4207,4208,4209,4210,4211,4212,4213,4214,4215,4216,4217,4218,4219,4220,4221,4222,4223,4224,4225,4226,4227,4228,4229,4230,4231,4232,4276,4277,4278,4279,4280,4281,4282,4283,4284,4285,4286,4287,4288,4289,4290,4291,4292,4293,4307,4308,4309,4310,4311,4312,4313,4314,4315,4316,4317,4318,4319,4320,4321,4322,4323,4324,4325,4333,4560,4561,4562,4563,4564,4565,4566,13619,13623,13624,13628,13669,13679",,GT track matched 116 result IDs over time.
02,969,id_switch,72,13630,,Previous result label was 48 at frame 968.
02,970,id_switch,72,3967,,Previous result label was 13630 at frame 969.
02,971,id_switch,72,3763,,Previous result label was 3967 at frame 970.
02,972,id_switch,72,3968,,Previous result label was 3763 at frame 971.
02,973,id_switch,72,3764,,Previous result label was 3968 at frame 972.
02,974,id_switch,72,3969,,Previous result label was 3764 at frame 973.
02,975,id_switch,72,2112,,Previous result label was 3969 at frame 974.
02,976,id_switch,72,3970,,Previous result label was 2112 at frame 975.
02,977,id_switch,72,2113,,Previous result label was 3970 at frame 976.
02,978,id_switch,72,3971,,Previous result label was 2113 at frame 977.
02,979,id_switch,72,2114,,Previous result label was 3971 at frame 978.
02,980,id_switch,72,3972,,Previous result label was 2114 at frame 979.
02,983,id_switch,72,4180,,Previous result label was 3972 at frame 982.
02,985,id_switch,72,45,,Previous result label was 4180 at frame 984.
02,986,id_switch,72,4181,,Previous result label was 45 at frame 985.
02,987,id_switch,72,3832,,Previous result label was 4181 at frame 986.
02,988,id_switch,72,4182,,Previous result label was 3832 at frame 987.
02,989,id_switch,72,3833,,Previous result label was 4182 at frame 988.
02,990,id_switch,72,4183,,Previous result label was 3833 at frame 989.
02,991,id_switch,72,3834,,Previous result label was 4183 at frame 990.
02,992,id_switch,72,4184,,Previous result label was 3834 at frame 991.
02,993,id_switch,72,3835,,Previous result label was 4184 at frame 992.
02,994,id_switch,72,4185,,Previous result label was 3835 at frame 993.
02,995,id_switch,72,3836,,Previous result label was 4185 at frame 994.
02,996,id_switch,72,4186,,Previous result label was 3836 at frame 995.
02,997,id_switch,72,3837,,Previous result label was 4186 at frame 996.
02,998,id_switch,72,4187,,Previous result label was 3837 at frame 997.
02,999,id_switch,72,3838,,Previous result label was 4187 at frame 998.
02,1000,id_switch,72,58,,Previous result label was 3838 at frame 999.
02,1005,id_switch,72,13651,,Previous result label was 58 at frame 1004.
02,1006,id_switch,72,4793,,Previous result label was 13651 at frame 1005.
02,1007,id_switch,72,4191,,Previous result label was 4793 at frame 1006.
02,1008,id_switch,72,4794,,Previous result label was 4191 at frame 1007.
02,1009,id_switch,72,4192,,Previous result label was 4794 at frame 1008.
02,1010,id_switch,72,4795,,Previous result label was 4192 at frame 1009.
02,1011,id_switch,72,4193,,Previous result label was 4795 at frame 1010.
02,1012,id_switch,72,4796,,Previous result label was 4193 at frame 1011.
02,1016,id_switch,72,13654,,Previous result label was 4796 at frame 1015.
02,1017,id_switch,72,4797,,Previous result label was 13654 at frame 1016.
02,1018,id_switch,72,4196,,Previous result label was 4797 at frame 1017.
02,1019,id_switch,72,13658,,Previous result label was 4196 at frame 1018.
02,1020,id_switch,72,13660,,Previous result label was 13658 at frame 1019.
02,1027,id_switch,72,3387,,Previous result label was 13660 at frame 1026.
02,1028,id_switch,72,3710,,Previous result label was 3387 at frame 1027.
02,1029,id_switch,72,3388,,Previous result label was 3710 at frame 1028.
02,1030,id_switch,72,3711,,Previous result label was 3388 at frame 1029.
02,1031,id_switch,72,3389,,Previous result label was 3711 at frame 1030.
02,1032,id_switch,72,3712,,Previous result label was 3389 at frame 1031.
02,1033,id_switch,72,3390,,Previous result label was 3712 at frame 1032.
02,1034,id_switch,72,3713,,Previous result label was 3390 at frame 1033.
02,1035,id_switch,72,3391,,Previous result label was 3713 at frame 1034.
02,1036,id_switch,72,3714,,Previous result label was 3391 at frame 1035.
02,1037,id_switch,72,3392,,Previous result label was 3714 at frame 1036.
02,1039,id_switch,72,13670,,Previous result label was 3392 at frame 1038.
02,1041,id_switch,72,13672,,Previous result label was 13670 at frame 1040.
02,1042,id_switch,72,3393,,Previous result label was 13672 at frame 1041.
02,1046,id_switch,72,4567,,Previous result label was 3393 at frame 1045.
02,1047,id_switch,72,3394,,Previous result label was 4567 at frame 1046.
02,1048,id_switch,72,4568,,Previous result label was 3394 at frame 1047.
02,1049,id_switch,72,3395,,Previous result label was 4568 at frame 1048.
02,1050,id_switch,72,4569,,Previous result label was 3395 at frame 1049.
02,1051,id_switch,72,3396,,Previous result label was 4569 at frame 1050.
